LOCATIONS DETAIL ROW ID,SECTION LOCATION P1,Location - City Name UNLINKED,Location ID,SECTION OPPORTUNITY P1,Opportunity Name,Opportunity Name ID,Missing SECTION OPPORTUNITY P1 GS,SECTION VOP P0,Primary LOB GS LKUP,Chasing Intensity GS LKUP,Acq Stage GS LKUP,Deal Bin GS LKUP,Missin SECTION VOP P0 GS,SECTION LOB KPI P3,SSCW WPD,ECW WPD,FCW WPD,IBACW WPD,CRW TNL WPD GS LKUP,CRW WPD KPI Type,Missing SECTION LOB KPI P3 GS,SECTION MISSING COUNT P0,Missing P1 Count GS,Missing P2 Count GS,Missing P3 Count GS,Missing P0 Count GS,Missing SECTION MISSING COUNT P0 GS,SECTION LUBE STORE  ATTRIBUTES P3,Trade Neighbor Area,Operating Days,Operating Hours Weekly,Location Phone,Website URL,Lube Bays,Repair Bays,Repair Lifts,SECTION COLS SEEMS REDUNDANT,Co-located w/ Lube,Co-located w/ Car Wash,Co-located w/ repair,SECTION WASH STORE ATTRIBUTES P3,WASH STORE ATTRIBUTES ROW ID,Wash Style,Tunnel Type,Approx. Tunnel Length (ft),Tunnel Count,IBA Count,SS/DIY Bay Count,XPT,XPT Count,Gate Systems,Gate System Count,Vacuums (self serve),Vacuum Count,Vending,Missing SECTION WASH STORE ATTRIBUTES P3 GS,SECTION METADATA P0,Updater,Creator,Created Timestamp,ChangeTimestamp,Missing SECTION METADATA P0 GS,LINK2.0 ROW ID,LNK2.0 - Groomed Status,LINK2.0 BadName TMP,LINK2.0 - WasMessedUp,LINK2.0 - Uncategorized,LINK2.0 - Sprint plan,LINK2.0 - Sprint actual,LNK2.0 Sprint Complete,Team Validate,SECTION LINK2.0 P3,SECTION TO BE REMOVED,TO BE REMOVED ROW ID,Opportunity Tags GS XLKP,Location Tags,Overlapping Oppo
A3P5C4A2C8P7M2P3,,Mr Lube - Bentonville,Kr6XnrkOzS4HaRxt3tbwb7,,Mr Lube & Car Wash - Bentonville,lEA6nS0cfh4vuOa-Tabnke,0,,01 Quick Lube,,01.3 Lead High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,M8C2E7Y0U1J2W1B4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:41,9/12/2024 20:55:41,1,C4Z3K5R2I5K6B4A8,Groomed & Linked,,,,,,,,,,V3U4T8T9E4D4G2Z0,missing,,
P3S1I4W0B2F5T7S1,,Mr Oil - Van Nuys,SJANbEG6fy4IEUeZURsQY7,,Mr Oil - Van Nuys,_ND4BPqtN74VeyDryHb951,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,U8T3V4I1T5S7L0M0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:41,9/12/2024 20:55:41,1,X1N3H5F3H2D2P9X2,Groomed & Linked,,,,,,,,,,T3M9V1L7V7J9G9I4,missing,,
F2T6M9O8H9V8B9N4,,Mr Quick Lube - Waterford Twp,q_Yvy6yJle4QYap5NR6JYe,,Mr Quick Lube,tW9w7MOfRH4pYbSGa-9e9a,0,,01 Quick Lube,,01.1 Lead Low SMP,04 Double (2),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,A5L0Q9R5Q5X1I9S3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 21:02:01,9/12/2024 21:02:01,1,K1E5D0I6I6U2N9Y3,Ungroomed,Y,,,,,38,,,,Y8Z7C9K1S7Q4P0W7,missing,,
J8Q3U2R8C6J9U6C8,,Mr Quick's Oil Lube - Bangor,zhPhGQiS2x4Qu9AzHW55ue,,Mr Quick's Oil Lube,qaxCL0TI3K4JQHOhNpKnT4,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,I8S5T1H9S0R2N7G9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:41,9/12/2024 20:55:41,1,G4N0C9H3V3O1R7O8,Ungroomed,Y,,,,,,,,,L3K5M9R9Y1D1B7O3,missing,,
E5J5P9W8L0M3U7C7,,Mr Sparkle CW - East Hartford,b_7ByYbH-C4wMaTstKUHSb,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,W3X9N3U5E5O8D9I6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,Q5B7X0E5K1D2K4C9,Groomed; Verify; Add LOB,,,,,,39,,,,L2Q2K0Y4I7Q8S6R3,missing,,
J6C0D4V2Y4F4J5K7,,Mr Sparkle CW - East Hartford,IRMjIv32iZ4oUPMhY-NhRd,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,M3R6Q1T5N4G6K1O1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,D0H0Y4U3I5B9A4G8,Groomed; Verify; Add LOB,,,,,,39,,,,L2E3A2O8A4M6M3Q4,missing,,
C2V9F1N3A3I8U4U9,,Mr Sparkle CW - Glassboro,_yvnnnjskR4CUjIGmMBeWe,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,L2W5Q8J2V9U6E1W8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,V4D9B5S9G2Z0M4U1,Groomed; Verify; Add LOB,,,,,,39,,,,N7U3L0K8E0A9Z4F8,missing,,
M5Y3B7R2U6E0R9T6,,Mr Sparkle CW - Hartford,jVYCSnh4-H4VyZ8wg-sRDa,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,E6L1Z5J9Q7L7I4N0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,C2K2F3Z5L6P9C8A9,Groomed; Verify; Add LOB,,,,,,39,,,,O9Z5Q4Q8V8X1H8U2,missing,,
V8O4U0J7E8V4Z9J2,,Mr Sparkle CW - Hartford,E80HSwuQPK4dYLK6pwuRr9,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,V5P3Y1K1M8O4R2G2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,D1K3Q4B1D3G9V1I2,Groomed; Verify; Add LOB,,,,,,39,,,,I4H4W0D9U8P2A6F5,missing,,
Y4C9Q0O5N8C9P0F6,,Mr Sparkle CW - Newington,-TxMeJ5Qjh41ALreuks27d,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,V7R3Q0K4B4G6K3F3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,V8H2D6W3C5S9W2V8,Groomed; Verify; Add LOB,,,,,,39,,,,I4E9G0I1F3F6J1H7,missing,,
J8Y6J2M9P1U8A7R2,,Mr Sparkle CW - Putnam,sUsPP-_8AC4QmSko6FAun3,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,S5K4U5A2B0U6Y9G7,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,S1C6A8T0A1Q0Z2F1,Groomed; Verify; Add LOB,,,,,,39,,,,U2J6P0W7L6X4J4K2,missing,,
X4H8O2R8S8G0B0C1,,Mr Sparkle CW - South Windsor,Xi9WW1jQcI4vy7baomXMC2,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,W9M2M3F7C0S2J3L9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,I6O2B0S2E6K0V0G4,Groomed; Verify; Add LOB,,,,,,39,,,,I3W6V3Z1G5W2Y0Z1,missing,,
F9O3Q7W5I8B7I9J6,,Mr Sparkle CW - Stratford,9N2i0Q18Hr4PUmuC5fiZ_4,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,D2S4Q7B9M6S6L5X8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,G8J7W3P9E7J3G1C1,Groomed; Verify; Add LOB,,,,,,39,,,,J1P1A8L0R0U1I4E8,missing,,
I6B7S4L2V1O2L9A5,,Mr Sparkle CW - Talcotville,YUJpDsDg7w4Da2Ud7kiiR6,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,O4K3G6H9G5C4P2S3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,T2O4M4V5U7C2G1L9,Groomed; Verify; Add LOB,,,,,,39,,,,V0I9C2Q2G3Q4E1I7,missing,,
T1K6W5J2M0H6Y1W4,,Mr Sparkle CW - Tolland,yGkmoanXsV4nqFQSMctQ23,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Y1U2J9C3V8R8U7H5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,J0T8Y0N1F5V6U9M6,Groomed; Verify; Add LOB,,,,,,39,,,,U7M1Z3V7Q2C0G3E3,missing,,
F1U3U2T5A7M2E9M7,,Mr Sparkle CW - West Hartford,RO28Bgkg6J4UuwkIIx3BCf,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,T9N3F7Q7U4A5H0I1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,W6B8M0D5D1I5N8C1,Groomed; Verify; Add LOB,,,,,,39,,,,T3K3L5J2H6W3V5N7,missing,,
R7Z1X8O7C8N2N1Y8,,Mr Sparkle CW - West Hartford,VUENvRY7nA44MW11sNcfLf,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,J6S9Z8L1Y4G5F3L0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,Y7S6Z6P9L7T6B4G3,Groomed; Verify; Add LOB,,,,,,39,,,,B0R7M2Z7K4Y5H3I4,missing,,
L6P2K4H0G0X7L9O9,,Mr Sparkle CW - Wethersfield,LQAJAwqAxO4camQdvZR01e,,Mr Sparkle CW - Farmington,gdT3WSpFCK4W6vG63U2251,0,,12 OC+W,,02 Tracing,02 Large (7-19),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,J0V3Q1Z0A6T6R2F6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 18:00:01,9/12/2024 18:00:01,1,Z4U3S7W6O0R2X2K4,Groomed; Verify; Add LOB,,,,,,39,,,,D6F2L7Z7R3C4B6U5,missing,,
N5N7M7Y9R6M3E5T9,,Mr Speedy Oil & Lube - Hot Springs,ruPC4dmVGW4C613Qf3oHb9,,Mr Speedy Oil & Lube,kCh4bO3k0z4u6qlUBJJAG8,0,,01 Quick Lube,,01.3 Lead High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,B9Z7I2I2E8J7B8Z1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:41,9/12/2024 20:55:41,1,J2J1R9P9Z6B6U5Y3,Ungroomed,Y,,,,,,,,,V7U8L6P9Y0T5T1E9,missing,,
K1J7Z1O1C0U3A3J9,,Mr. Brake & Lube - Russellville,hvbyF2n6aC4dYjUFYwQS_f,,Mr. Brake & Lube - Russellville,YtwWVrAm-34Cekou2BZOab,0,,01 Quick Lube,,01.3 Lead High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,M6I1P7P3L8Y8A7T7,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:41,9/12/2024 20:55:41,1,P8W4O2E8B0X1J9S3,Groomed; Verify; Add LOB,,,,,,,,,,Q7W6V6L4E6F0A6S7,missing,,
X7P6V6L8B7P2O5K6,,Mr. Clean CW - Adairsville,gYtuNtTQIp4pmJ3_dvwzo2,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,G4L5M0H0V8D2X4H1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,N7Y5N6I9V0P5H8A4,Groomed; Verify; Add LOB,,,,,,38,,,,Y8M6B3N5R1F9D2J0,missing,,
Q5W9X4T0N0N2D6L2,,Mr. Clean CW - Alpharetta,zpNYZNPCpE4FmL95Jd5gM4,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,S0H8Y2L8P3K6R0R4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,G1D7Q7V0A7U4F7O2,Groomed; Verify; Add LOB,,,,,,38,,,,F2E9T2H7U4H2K9A6,missing,,
L6R7Z8M1A4Z9W4Z0,,Mr. Clean CW - Blairsville,YUwuMXYPB34q2xP6m_oB_e,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,H5V5Z6C6V0U1N7K8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,W0U3H8Q7K0Y9J2Z9,Groomed; Verify; Add LOB,,,,,,38,,,,M3U9L0A9S4Y8C2J9,missing,,
A3R1U6B0R4U5C1O4,,Mr. Clean CW - Canton,n_HcrewIuS4_Mmb7Y12TUd,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,E8S4F3Q5J6Q3W7Z9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,A0N6U0P1K8F5C0Q1,Groomed; Verify; Add LOB,,,,,,38,,,,X4E1W6E2T1B4W0I4,missing,,
U0W8W7J7L0P8L7K6,,Mr. Clean CW - Cumming,1jF9HTslFg45umojCp4v3d,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,K6N8M4Z5H2O8B9C8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,B5F0N7T2L7F8A7S7,Groomed; Verify; Add LOB,,,,,,38,,,,D7X2C2P2O8D6X4Y9,missing,,
W1H1V0S0C4M8Z7Q0,,Mr. Clean CW - Dahlonega,AjckmThzou4AezkYd3h5xd,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Z6C2V1D6M3I0R1I2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,Q9S1K0G3Y5S2X8Q6,Groomed; Verify; Add LOB,,,,,,38,,,,U8G7L6H4L9R5M7A1,missing,,
J6A5P7K7S7R4N2I9,,Mr. Clean CW - Debary,1BxjtEL9Cl45AzY8fYl2i9,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,C4G7D5D8W5V8G0U1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,U3D0F7I8G1M6W0X5,Groomed; Verify; Add LOB,,,,,,38,,,,U8H3Z2F0A7N4D2J6,missing,,
Z6U2K9N6E5Q4F5M9,,Mr. Clean CW - Grayson,qC-NSmOX2T4Gyd1pfX7bR5,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,D4V5J7A1I5D7M7J8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,A2K9I3A0B1F0H5X2,Groomed; Verify; Add LOB,,,,,,38,,,,W0B2C5R3F0X5P0L5,missing,,
S1K8D7K7P0R6E9O0,,Mr. Clean CW - Lawrenceville,Pu3fJ4-x4X4MUQIkq-R5h6,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,H8I5Q9N5T5Z7H2Z5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,D9Q1Z7T2T4K1Z1O6,Groomed; Verify; Add LOB,,,,,,38,,,,S3Q3Z3N0Q3W5I7Q3,missing,,
B7Q0E2A0V7U5K8W8,,Mr. Clean CW - Lawrenceville,3j496alsh_4GQLC2GrfMgf,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,P1D5K9M2J9P5K9R1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,M9N0B1J1U4L1M6Z1,Groomed; Verify; Add LOB,,,,,,38,,,,M9B4T2C5A4Y9P0G9,missing,,
C3K0U0E4O0K3X8I6,,Mr. Clean CW - Leesburg,EUTHx6lr4i4JYfTdmTPfbe,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,X2G5C2W1Y7F8D9M5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,T9Q3V4O7D7F9V6D6,Groomed; Verify; Add LOB,,,,,,38,,,,E0J1H2N7W5N3T2A7,missing,,
I3Y5B6F2L8D9I4H6,,Mr. Clean CW - Loganville,WjWV_eTG7g4pEKC4n2Y_se,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Y9A1G2E4J2M2H1K0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,O6T8E4Z7J6O0V5F4,Groomed; Verify; Add LOB,,,,,,38,,,,J5B2V1B5W0Q5M6X7,missing,,
Z2H4V9M3N6V1E6T3,,Mr. Clean CW - Marietta,987wIQLnww43uVo36qfh32,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,T3E6A5A3Y8I1W1O3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,W0C9L8A8W0S5S6T6,Groomed; Verify; Add LOB,,,,,,38,,,,U2X9G1Z0E8C4P4F3,missing,,
N6P1F3I6R7R2V3P9,,Mr. Clean CW - Ocala,tk-FyMsQJm4Qqm4GxCMU3e,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Y4K5R7H6L6R5R1O8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,H0G9V8Z7L4P4G2R8,Groomed; Verify; Add LOB,,,,,,38,,,,S8T8C2A5M2N8Q3D9,missing,,
J2I6M0P0Y9S3E8J5,,Mr. Clean CW - Orange Park,V8WaMc-8un4TUb-huYVVrc,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,I0F3X0T2M6U7Z9B6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,E1O4R6C7B2L9T4O1,Groomed; Verify; Add LOB,,,,,,38,,,,C6S0J4O4O6Z8M9W3,missing,,
W1E9Z0I1Y4M7H8Y3,,Mr. Clean CW - Oxford,A3vTK43BX34EQLACeBN6j6,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,R3J6W8W5C7J0I7I9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,O5R0M1K5I9B4J1K2,Groomed; Verify; Add LOB,,,,,,38,,,,I2J0C4M0I6P0C3Q7,missing,,
F8S8C0E1U3F5J1A9,,Mr. Clean CW - Sharpsburg,igb9ktpB9F4c6GdeQeAmG7,,Mr. Clean CW - Alpharetta,x-pxgKWrbN4SYrnlxiWay9,0,,03 Car Wash,,03 Prospect,01 Xtra Large (20+),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,N8W8Z5M5K4T0E6V4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,W6W4L1R5U6X9K8T6,Groomed; Verify; Add LOB,,,,,,38,,,,L9E7P5I6N2Y5V5R1,missing,,
A3V4A9F5E8G9J6Q8,,Mr. Fast Lube - Jonesboro,EWWtPYpGVV4VQ9gZkEOjZ5,,Mr. Fast Lube,hYWuxKiune4QAJlFy09Ot3,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,N6B8I0C5G8G5U9Z1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:41,9/12/2024 20:55:41,1,Q1W4F4I2E4Z8P8B1,Ungroomed,Y,,,,,,,,,V6K5I8O8M4N1V6Q9,missing,,
J7Y9N0B6W1U9W2R2,,Mr. LA Corporation - Fort Smith,B8g4n6Ub304uEq61_vZ1-6,,Mr. LA Corporation - Fort Smith,whb5FKK6vU4lqXb3aKP8H4,0,,01 Quick Lube,,01.3 Lead High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,S5D3L0Z6J5J4S0R7,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:41,9/12/2024 20:55:41,1,L0F0R0J7W3O3X3F3,Groomed; Verify; Add LOB,,,,,,,,,,S7M7O1C5Y5D5C1F1,missing,,
R1I2H5N3J3L3N4F5,,Mr. Oily’s Quick Lube & Automotive Services - Highland,uPBh7Ve2A44R6b-oyfdNW8,,Mr. Oily’s Quick Lube & Automotive Services,CRME1_0FTU4X2lduI8CVQ7,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,H1D8V5Z0I2M3D5D0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:41,9/12/2024 20:55:41,1,D4D4I2H6Y5I9R2A5,Ungroomed,Y,,,,,,,,,P1P2A8J5F5U0V7D0,missing,,
L9F1C6K7M4A2Z4V3,,Mt Morris Speedy Lube - Mt Morris,k_y1v_iEEj45AnDi5Gb1Ra,,Mt Morris Speedy Lube - Mt Morris,CGAmgDOvuf4lUt7onLYsqf,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,X4M1B7X5T2X4U6F4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:34:59,9/5/2024 16:34:59,1,E5H8T7B1V3A0A3I6,Groomed & Linked,,,,,,,,,,A5K6O9Q3C2L8O9Q9,missing,,
H7T5P6N5Z2F7S2L1,,Mt Vernon Quick lube - Bakersfield,E-ZFslcq-q4eiTiluZiYo6,,Mt Vernon Fast Lube - Bakersfiled,tieg0alGxz4Uyin_APs0B1,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,C7P4L0V3U3G8H6N6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:41,9/12/2024 20:55:41,1,K8Z2M0I7V5E4Z5K9,Groomed & Linked,,,,,,,,,,U1W8D9O7C5M5E4B1,missing,,
E6X4Y9N6G7K4Q8U9,,Nampa Quick Lube - Nampa,VZH4CRTLtp4PivyXnKs9G3,,Nampa QL - Nampa,uZQLXDYNig4LQ95-A3Wsr4,0,,01 Quick Lube,,04 Qualified Opportunity,05 Single (1),0,,,,,,0,OC Guesstimate,5,,,,,,,,,,,,,,,,,,,,,H7N6E9K7R1N7U0G4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:16:23,9/5/2024 16:16:23,1,N4X0Q4K8J9Y9A1D5,Groomed; Verify; Add LOB,,,,,,,,,,K5O6M0V7P7V4L2H1,missing,,
