SECTION LOCATION P1,LocationID,Location - City Name,Lube Name,State Abb,County ST,City,Street Number,"City, State",ZCTA Code,LAT SJ,LONG SJ,Missing SECTION LOCATION P1 GS,SECTION GEOGRAPHY P1,CBSA Name,State Code,SMP GS LKUP,US Region,US Division,Airport Southwest,Airport Distance,Airport Bin,HIDE Airport Southwest GS LKUP,# Miles to Closest OC Loc SJ,Missing SECTION GEOGRAPHY P1 GS,SECTION BUSINESS LINES P1,LOBs,Breeze Brand,Brand Sub Format,Missing SECTION BUSINESS LINES P1 GS,SECTION OPPORTUNITY P1,Opportunity Name,OpportunityID,Missing SECTION OPPORTUNITY P1 GS,SECTION PRICING DATA P1,Location Multiple GS,EBITDA from 4Wall GS LKUP,Bus. PP (MM),BPP KPI Type,Real Prop. PP (MM),REPP KPI Type,Deal Closed Yr,LOI Fully Executed GS,Closing Date,Days to Close,Missing SECTION PRICING DATA P1 GS,SECTION GATING PERFORMANCE P2,Traffic,TA,Days Open Annual,LOF CC Annual,LOF CPD,LOF CPD KPI Type,Sales,Sales KPI Type,4-Wall,4-Wall KPI Type,Missing SECTION GATING PERFORMANCE P2 GS,SECTION RUNWAY P1,2024 Opportunity,Probability,GS Weight EBITDA,Passed: Active Status,Missing SECTION RUNWAY P1 GS,SECTION METADATA P0,Updater,Creator,Created Timestamp,ChangeTimestamp,Missing SECTION METADATA P0 GS,SECTION TIDYING,Cleaner,Cleaning Pipeline,Cleaning Sprint Week,Cleaning Timetamp,Sitewise Batch
,Cmz040PzFL4_IrMImC5JZ2,Gentle Touch Fast Lube - San Angelo,Gentle Touch Fast Lube,TX,San Augustine TX,San Angelo,2015 Sherwood Way,"San Augustine city, TX",76901,31.4529119,-100.4641731,-1,,[not in a CBSA],48,10,South,West South Central,O7O9L3I2W7L7N4D4,108,Territory,Midland International Air and Space Port,,1,,"LOF , INS - State",OC,OC,0,,Gentle Touch Fast Lube - San Angelo,r5dFw9cA4u4lmdZQbTT-x3,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:04:33,9/12/2024 16:04:33,1,,,,,,Sitewise_Batch_02
,QqCbTNNF624aUBYqLl3wx5,Concho Tire & Lube Center - San Angelo,Concho Tire & Lube Center,TX,San Augustine TX,San Angelo,706 W Ave N,"San Augustine city, TX",76903,31.4430997,-100.4450121,-1,,[not in a CBSA],48,10,South,West South Central,O7O9L3I2W7L7N4D4,109,Territory,Midland International Air and Space Port,,1,,"LOF , INS - State , Tire",OC,OC,0,,Concho Tire & Lube - San Angelo,n0z6M_MQkj4HQS2qcgRnCc,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:07:11,9/12/2024 16:07:11,1,,,,,,Sitewise_Batch_02
,8h9ZIKxjpC4IYx-CmzlrCb,Harrisburg Lube Center - Houston,Harrisburg Lube Center,TX,Fort Bend TX,Houston,6915 Capitol St,"Houston city, TX",77011,29.7350557,-95.3036141,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,6,Territory,Houston William P. Hobby Airport,,1,,"LOF , Repair , FSCW , INS - State",OC+R,OC & R,0,,Harrisburg Lube Center - Houston,hmZWf5P7-Y4kEpmhgVHJY5,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:09:23,9/12/2024 16:09:23,1,,,,,,Sitewise_Batch_02
,MhJpazc5b44pADMnImqFQd,Dr Gleem Car Wash And Lube Center - Houston,Dr Gleem Car Wash And Lube Center,TX,Fort Bend TX,Houston,3103 Ella Blvd,"Houston city, TX",77018,29.8154495,-95.4299884,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,15,Territory,Houston William P. Hobby Airport,,1,,"LOF , FSCW",OC+W,OC & WS,0,,Dr Gleem Auto Salon - Houston,-TSzdA2FeK4MYpaEwysWt5,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:11:55,9/12/2024 16:11:55,1,,,,,,Sitewise_Batch_02
,7hVcwJtoyy4yitV0BDA21f,Rapid Lube Express - Houston,Rapid Lube Express,TX,Fort Bend TX,Houston,8449 Tidwell Rd,"Houston city, TX",77028,29.8502667,-95.2693008,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,14,Territory,Houston William P. Hobby Airport,,1,,"LOF , INS - State",OC,OC,0,,Rapid Lube Express - Houston,oS7hAV2mwi4fi51R_cihrd,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:13:38,9/12/2024 16:13:38,1,,,,,,Sitewise_Batch_02
,tZ2ltbMy4Q4RqPLv6v-2d7,The Oil Can - Houston,The Oil Can,TX,Fort Bend TX,Houston,6006 Wayside Dr,"Houston city, TX",77028,#N/A,#N/A,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,12,Territory,Houston William P. Hobby Airport,,1,,"LOF , SSCW , INS - State",OC,OC + IBA/SS,0,,The Oil Can - Houston,Ue4JEFdEQp48ichvCLXMDf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:16:31,9/12/2024 16:16:31,1,,,,,,Sitewise_Batch_02
,RJ4g-ERlB44YyRbG4W8-P9,R&R Superior Bellfort Car Wash & Lube - Houston,R&R Superior Bellfort Car Wash & Lube,TX,Fort Bend TX,Houston,4825 Bellfort Ave,"Houston city, TX",77033,29.6690025,-95.3546217,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,5,Territory,Houston William P. Hobby Airport,,1,,"LOF , INS - State , ECW",OC+W,OC & WS,0,,R&R Superior CW & Lube - Houston,hHaQ5TeRgu4dmOvHmT7dRd,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:19:24,9/12/2024 16:19:24,1,,,,,,Sitewise_Batch_02
,aHjxSCnvjK4TQcNc2RvrX3,Cabana Car Wash and Lube Center - Houston,Cabana Car Wash and Lube Center,TX,Fort Bend TX,Houston,4993 W Bellfort Ave.,"Houston city, TX",77035,29.6686226,-95.4651724,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,11,Territory,Houston William P. Hobby Airport,,1,,"LOF , ECW , INS - State",OC+W,OC & WS,0,,Cabana CW & Lube - Houston,A9RODL6h5o4ia6QGKYr251,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:21:58,9/12/2024 16:21:58,1,,,,,,Sitewise_Batch_02
,zJQCnJoMVk4NYoB-8pgv2e,Oil Change Express & More - Houston,Oil Change Express & More,TX,Fort Bend TX,Houston,1323 W Mt Houston Rd,"Houston city, TX",77038,29.8976845,-95.4262356,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,20,Territory,Houston William P. Hobby Airport,,1,,LOF,OC,OC,0,,Oil Change Express & More - Houston,tWuVoPygwb4gU_bq5Dhzv5,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:23:46,9/12/2024 16:23:46,1,,,,,,Sitewise_Batch_02
,F3Mn26anci4AuNndaY1tk0,Ehulises Lube & Tune - Houston,Ehulises Lube & Tune,TX,Fort Bend TX,Houston,1496 1/2 Wilcrest Dr,"Houston city, TX",77042,29.7487484,-95.5724554,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,19,Territory,Houston William P. Hobby Airport,,1,,"LOF , Repair , INS - State",OC+R,OC & R,0,,Ehulises Auto Repair - Houston,P_JaYrRi-w4MitZSbohcZ3,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:26:04,9/12/2024 16:26:04,1,,,,,,Sitewise_Batch_02
,lsoEhPk0fs4JylL-xI7DD1,13250 Farm to Market 1960 Rd W - Houston,13250 Farm to Market 1960 Rd W,TX,Fort Bend TX,Houston,13250 Farm to Market 1960 Rd W,"Houston city, TX",77065,29.9166498,-95.6170477,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,28,Territory,Houston William P. Hobby Airport,,1,,"LOF , INS - State",OC,OC,0,,13250 Farm to Market 1960 Rd W - Houston,Kf-rFpz4L2402OfTMdXN5a,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:31:06,9/12/2024 16:31:06,1,,,,,,Sitewise_Batch_02
,J1ggBNuPG24kIcVHVQ3jT5,Mr Detail - Houston,Mr Detail,TX,Fort Bend TX,Houston,10510 Jones Rd,"Houston city, TX",77065,29.9252534,-95.584095,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,27,Territory,Houston William P. Hobby Airport,,1,,"LOF , FSCW , FXCW , INS - State",OC+W,OC & WS,0,,Mr Detail CW & Lube - Houston,ZqOTU8cmcQ4UeNyaYqoMMa,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:33:25,9/12/2024 16:33:25,1,,,,,,Sitewise_Batch_02
,jbtDca7Xyk4bic8FYovfs9,goodman auto state inspections - Houston,goodman auto state inspections,TX,Fort Bend TX,Houston,3139 Cypress Creek Pkwy,"Houston city, TX",77068,29.9994387,-95.4769875,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,27,Territory,Houston William P. Hobby Airport,,1,,INS - State,OC,OC,0,,Goodman Auto - Houston,yhliNzg0eL4tq8LdrMICte,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:36:40,9/12/2024 16:36:40,1,,,,,,Sitewise_Batch_02
,-q1AjsVrL-4J6QfOfGUVt0,Discount Oil Change Express - Houston,Discount Oil Change Express,TX,Fort Bend TX,Houston,12610 Jones Rd,"Houston city, TX",77070,29.9559702,-95.5846589,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,28,Territory,Houston William P. Hobby Airport,,1,,"LOF , INS - State",OC,OC,0,,Discount Oil Change Express - Houston,XSlu3VHKab4imwyH9fmmAf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:38:42,9/12/2024 16:38:42,1,,,,,,Sitewise_Batch_02
,YMb0J2-pvZ4_qAeYv_mtO7,Shell Rapid Lube - Houston,Shell Rapid Lube,TX,Fort Bend TX,Houston,6100 Bellaire Blvd,"Houston city, TX",77081,#N/A,#N/A,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,13,Territory,Houston William P. Hobby Airport,,1,,"LOF , INS - State",OC,OC,0,,Shell Rapid Lube - Affiliates,qE8ix6EQEP45MlVkDfzIb4,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:42:57,9/12/2024 16:42:57,1,,,,,,Sitewise_Batch_02
,8w8090YgIu4NQ4qkc5xcc8,Barker Cypress Oil Change - Houston,Barker Cypress Oil Change,TX,Fort Bend TX,Houston,5810 Barker Cypress Rd,"Houston city, TX",77084,29.8583191,-95.6827436,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,28,Territory,Houston William P. Hobby Airport,,1,,"LOF , INS - State",OC,OC,0,,Barker Cypress Oil Change - Houston,a-Gbnug2Np41QU93bYsT63,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:44:45,9/12/2024 16:44:45,1,,,,,,Sitewise_Batch_02
,vr7tX5NJtf4wAUVigCORe9,Fry Road Lube & CW - Houston,Fry Road Lube & CW,TX,Fort Bend TX,Houston,2134 Fry Rd,"Houston city, TX",77084,29.7983564,-95.7180744,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,28,Territory,Houston William P. Hobby Airport,,1,,"LOF , SSCW , INS - State",OC,OC + IBA/SS,0,,Fry Road Lube & CW - Houston,xonFcPlcNU40Irq9SpdbR1,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:46:43,9/12/2024 16:46:43,1,,,,,,Sitewise_Batch_02
,eZ-rTEej8s4gA-8Ik3ndqf,Frankie's Mobil 1 Lube Express - Houston,Frankies Mobil 1 Lube Express,TX,Fort Bend TX,Houston,2107 Richmond Ave,"Houston city, TX",77098,29.7339753,-95.4110326,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,10,Territory,Houston William P. Hobby Airport,,1,,"LOF , INS - State",OC,OC,0,,[SPNK],"P6@4!cjv9""750j934xI*""",0,,,0,,,,,,#N/A,,,8,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:48:48,9/12/2024 16:48:48,1,,,,,,Sitewise_Batch_02
,maMAi0-J_r4tQVQMo4pgX5,VIOC (Kwik Kar - Houston - Shepherd Rd),Kwik Kar,TX,Fort Bend TX,Houston,VIOC (Kwik Kar - Houston - Shepherd Rd),"Houston city, TX",77098,#N/A,#N/A,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,10,Territory,Houston William P. Hobby Airport,,1,,,,,3,,Valvoline Instant Oil Change (Kwik Kar - Houston - Shepherd Rd),Pw9LLO5XDk4Su84JeLehE9,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:50:42,9/12/2024 16:50:42,1,,,,,,Sitewise_Batch_02
,nAkHiiIaEX4lQATYgZAhD5,Kings Crossing Car Care and Express Lube - Kingwood,Kings Crossing Car Care and Express Lube,TX,Harris TX,Kingwood,3319 W Lake Houston Pkwy,"Kingwood plc, TX",77339,30.0554413,-95.1869843,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,29,Territory,Houston William P. Hobby Airport,,1,,"LOF , Repair , INS - State",OC+R,OC & R,0,,King's Crossing Car Care - Kingwood,8cGw_6-7Ao4ziLGxazozta,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:52:33,9/12/2024 16:52:33,1,,,,,,Sitewise_Batch_02
,ZuPSIA1YRW4dqHu8K5zBq1,Northpointe Express Care & Car Wash - Tomball,Northpointe Express Care & Car Wash,TX,Harris TX,Tomball,11516 Westlock Dr,"Tomball city, TX",77377,30.0325362,-95.6042191,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,33,Territory,Houston William P. Hobby Airport,,1,,"LOF , INS - State , SSCW , IBACW",OC+W,OC + IBA/SS,0,,Northpointe Express Care & CW - Tomball,36xwWAqw-84sypl3OCKyF9,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 16:57:29,9/12/2024 16:57:29,1,,,,,,Sitewise_Batch_02
,2x_wCd-YxW43AInemXlVX4,Kwik Kar Lube & Auto Repair - Spring,Kwik Kar Lube & Auto Repair,TX,Harris TX,Spring,8959 Spring Cypress Rd,"Spring Valley Village city, TX",77379,30.0296582,-95.5574973,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,31,Territory,Houston William P. Hobby Airport,,1,,"LOF , Repair , INS - State",OC+R,OC & R,0,,Kwik Kar Spring Cypress - Spring,w_qi86FFJ24GELRcB00Tta,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:01:28,9/12/2024 17:01:28,1,,,,,,Sitewise_Batch_02
,4OFr8bHM_X4IygEAchO2y5,Superior 2920 CW & Oil Change - Spring,2920 Car Wash,TX,Harris TX,Spring,4619 Farm to Market 2920,"Spring Valley Village city, TX",77388,#N/A,#N/A,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,32,Territory,Houston William P. Hobby Airport,,1,,"LOF , INS - State , FSCW , FXCW",OC+W,OC & WS,0,,Superior 2920 CW & Oil Change - Spring,sNYnui0TAN4eA7Fv8z6Evf,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:04:21,9/12/2024 17:04:21,1,,,,,,Sitewise_Batch_02
,Pje2Id2doe4smC9cFb_KNb,John's Xpress Lube - Bellaire,John's Xpress Lube,TX,Harris TX,Bellaire,4572 Bissonnet St,"Bellaire city, TX",77401,29.7143617,-95.4553044,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,12,Territory,Houston William P. Hobby Airport,,1,,"LOF , INS - State",OC,OC,0,,John's Xpress Lube - Bellaire,oVmyRYyV9L42i0mbjNgcM0,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:21:09,9/12/2024 17:21:09,1,,,,,,Sitewise_Batch_02
,g-C_tcjR7M4kq7HdY2cER0,Xpress Body Werks - Houston,Xpress Body Werks,TX,Harris TX,Houston,8623 Willow Meadow Rd,"Houston, TX",77031,29.6646801,-95.5289662,-1,,,,10,,,H8C2P0L9X7I6V5Y1,15,Territory,Houston William P. Hobby Airport,,5,,,NA,,2,,John's Xpress Lube - Bellaire,oVmyRYyV9L42i0mbjNgcM0,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:22:52,9/12/2024 17:22:52,1,,,,,,Sitewise_Batch_02
,YEKPkMz4Cb4TeZ0c67kX7b,Waterside Auto Repair - Richmond,Waterside Auto Repair,TX,Fort Bend TX,Richmond,9814 Mason Rd,"Richmond city, TX",77406,#N/A,#N/A,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,28,Territory,Houston William P. Hobby Airport,,1,,"LOF , Repair , INS - State",OC+R,OC & R,0,,Waterside Auto Repair - Richmond,--RWGvw0Zr4mIRp9r_IDF9,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:24:56,9/12/2024 17:24:56,1,,,,,,Sitewise_Batch_02
,OB1zlXG1ne43IkNqQ6pPM0,Leija's Oil Change - Bay City,Leija's Oil Change,TX,Matagorda TX,Bay City,2920 Avenue F,"Bay City city, TX",77414,28.9735856,-95.9701432,-1,,"Bay City, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,62,Territory,Houston William P. Hobby Airport,,1,,LOF,OC,OC,0,,Lejia's Oil Change - Bay City,yB1JIp9zgy4NiEa3GpWaA8,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:27:59,9/12/2024 17:27:59,1,,,,,,Sitewise_Batch_02
,42ABDw0_-i4BabG4B8EkZ5,Cypress Auto Repair - Cypress,Cypress Auto Repair,TX,Harris TX,Cypress,13620 Cypress North Houston Rd,"Cypress plc, TX",77429,29.9477922,-95.6266324,-1,,"Houston-The Woodlands-Sugar Land, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,30,Territory,Houston William P. Hobby Airport,,1,,"LOF , Repair , INS - State",OC+R,OC & R,0,,Cypress Auto Repair - Cypress,If4mWzOJX44ZUz_CMYygp7,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:33:31,9/12/2024 17:33:31,1,,,,,,Sitewise_Batch_02
,xIYBv69Cth45Mon_vO9Fo5,Hoffer's Lube Express - El Campo,Hoffer's Lube Express,TX,Wharton TX,El Campo,2201 N Mechanic St,"El Campo city, TX",77437,29.2160313,-96.285971,-1,,"El Campo, TX",48,10,South,West South Central,H8C2P0L9X7I6V5Y1,67,Territory,Houston William P. Hobby Airport,,1,,LOF,OC,OC,0,,Hoffer's Lube Express - El Campo,H33ZyMbNNt4Yy6UqTQQYA6,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:35:25,9/12/2024 17:35:25,1,,,,,,Sitewise_Batch_02
,lUhAo5HS0r4zQ4YUoLPYV0,Pioneer Quick Lubes - Haleyville 42 - Haleyville,Pioneer Quick Lubes - Haleyville 42,AL,Marion AL,Haleyville,42499 AL-195,"Haleyville city, AL",35565,34.2383484,-87.5997819,-1,,[not in a CBSA],01,5,South,East South Central,N3W7T7N1K2I6B2N0,67,Territory,Birmingham-Shuttlesworth International Airport,,1,,LOF,OC,OC,0,,Pioneer Quick Lubes - Sanford,0GzN2bkleW4D2rNjCxRZH5,0,,5.0,0.09,0.500,OC Guesstimate,0.500,OC Guesstimate,,,,,4,,,$70.00,308,"6,120",20,OC Guesstimate,$0.500,OC Guesstimate,$0.100,OC Guesstimate,1,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:58:33,9/12/2024 17:58:33,1,,,,,,Sitewise_Batch_02
,MF2qMYA3D74xULJCg3nii9,Cobblestone Auto Spa; Phoenix - Bell & 51 Fwy - Phoenix,Cobblestone Auto Spa; Phoenix - Bell & 51 Fwy,AZ,Maricopa AZ,Phoenix,3739 E Bell Rd,"Phoenix city, AZ",85032,33.6399039,-112.0007243,-1,,"Phoenix-Mesa-Chandler, AZ",04,8,West,Mountain,A3Z7O3K1H7U3B5L7,14,Territory,Phoenix Sky Harbor International Airport,,1,,,,,3,,Cobblestone Auto Spa - Phoenix,Wha3c_Y3I34pimc171dNk7,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:59:11,9/12/2024 17:59:11,1,,,,,,Sitewise_Batch_02
,KlgFkIqsur4xe6SKcY2MWa,Burkburnett Quick Lube - Burkburnett,Burkburnett Quick Lube,TX,Wichita TX,Burkburnett,519 Sheppard Rd,"Burkburnett, TX",76354,34.0863258,-98.5674678,-1,,,,10,,,J4L5O4T5X6J4E9Y8,106,Territory,Oklahoma City Will Rogers World Airport,,5,,"LOF, INS - State",OC,OC,0,,Piston Lube Centers - San Antonio,gxVnLZhG-H4LYAyHagQWf2,0,,5.0,0.09,0.500,OC Guesstimate,0.500,OC Guesstimate,,,,,4,,,$70.00,308,"6,120",20,OC Guesstimate,$0.500,OC Guesstimate,$0.100,OC Guesstimate,1,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,,,,,,Sitewise_Batch_02
,XaTVeZP3CI4LEOkbwFc0s3,Cobblestone Auto Spa - Arvada,Cobblestone Auto Spa - Arvada,CO,Jefferson CO,Arvada,6570 Wadsworth Blvd,"Arvada, CO",80003,39.8155725,-105.0808126,-1,,,,7,,,H9P0E5C6A3F9V0L1,22,Territory,Denver International Airport,,5,,ECW,TWS,TWS,0,,Cobblestone Auto Spa - Phoenix,Wha3c_Y3I34pimc171dNk7,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,,,,,,Sitewise_Batch_02
,N-GduweqwT47eZ3-DXaNCb,Cobblestone Auto Spa - Aurora,Cobblestone Auto Spa - Havana St,CO,Arapahoe CO,Aurora,857 S Havana St,"Aurora, CO",80012,39.7018026,-104.8667017,-1,,,,7,,,H9P0E5C6A3F9V0L1,15,Territory,Denver International Airport,,5,,ECW,TWS,TWS,0,,Cobblestone Auto Spa - Phoenix,Wha3c_Y3I34pimc171dNk7,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,,,,,,Sitewise_Batch_02
,1xM4cAuX_84am9BKmArx6f,Cobblestone Auto Spa - Aurora,Cobblestone Auto Spa - Mississippi Ave,CO,Arapahoe CO,Aurora,12842 E Mississippi Ave,"Aurora, CO",80012,39.6960188,-104.8394836,-1,,,,7,,,H9P0E5C6A3F9V0L1,14,Territory,Denver International Airport,,5,,ECW,TWS,TWS,0,,Cobblestone Auto Spa - Phoenix,Wha3c_Y3I34pimc171dNk7,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,,,,,,Sitewise_Batch_02
,MwrwQJQkWv4deVxS11Dxs5,Cobblestone Auto Spa - Aurora,Cobblestone Auto Spa - Chambers Rd,CO,Arapahoe CO,Aurora,2380 S Chambers Rd,"Aurora, CO",80013,39.6727711,-104.8094146,-1,,,,7,,,H9P0E5C6A3F9V0L1,15,Territory,Denver International Airport,,5,,ECW,TWS,TWS,0,,Cobblestone Auto Spa - Phoenix,Wha3c_Y3I34pimc171dNk7,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,,,,,,Sitewise_Batch_02
,gg4yq_TpYG4KaoiKb6bcj3,Cobblestone Auto Spa - Aurora,Cobblestone Auto Spa - Airport Blvd,CO,Arapahoe CO,Aurora,479 S Airport Blvd,"Aurora, CO",80017,39.7077691,-104.7916473,-1,,,,7,,,H9P0E5C6A3F9V0L1,12,Territory,Denver International Airport,,5,,ECW,TWS,TWS,0,,Cobblestone Auto Spa - Phoenix,Wha3c_Y3I34pimc171dNk7,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,,,,,,Sitewise_Batch_02
,SzmPEFWLfj4jM-LnZilYU5,Cobblestone Auto Spa - Castle Pines,Cobblestone Auto Spa - Castle Pines,CO,Douglas CO,Castle Pines,7621 Beverly Blvd,"Castle Pines, CO",80108,39.472476,-104.874849,-1,,,,7,,,H9P0E5C6A3F9V0L1,29,Territory,Denver International Airport,,5,,ECW,TWS,TWS,0,,Cobblestone Auto Spa - Phoenix,Wha3c_Y3I34pimc171dNk7,0,,,0,,,,,,,,,9,,,,,,,,,,,,10,,,,,,4,,,james.scerbo@oilchangers.com,9/12/2024 17:59:46,9/12/2024 17:59:46,1,,,,,,Sitewise_Batch_02
